Country Code,year,econ_score,social_score,physical_score,total_score
BLZ,2000,26.1,56.56,56.41,47.49
BLZ,2001,28.16,58.0,57.59,48.78
BLZ,2002,31.77,52.74,56.64,49.71
BLZ,2003,33.02,57.22,54.12,50.28
BLZ,2004,32.31,53.89,49.29,50.94
BLZ,2005,29.12,54.43,53.55,51.72
BLZ,2006,30.77,54.5,50.58,52.34
BLZ,2007,34.29,55.82,51.81,52.91
BLZ,2008,37.18,55.4,53.12,53.46
BLZ,2009,37.68,55.33,46.53,53.75
BLZ,2010,38.2,56.99,44.47,54.67
BLZ,2011,38.74,52.42,48.09,55.31
BLZ,2012,34.73,52.64,48.47,54.66
BLZ,2013,30.2,53.23,50.77,54.93
BLZ,2014,25.14,52.35,52.37,54.88
BLZ,2015,31.15,56.97,53.99,56.35
BLZ,2016,30.25,51.11,54.62,56.16
BLZ,2017,34.29,54.5,50.83,55.81
BLZ,2018,30.93,55.13,50.01,56.35
BLZ,2019,33.18,51.99,49.4,57.0
BLZ,2020,37.95,60.88,41.8,57.06
BLZ,2021,37.96,52.32,38.97,56.03
BLZ,2022,42.27,50.8,51.72,59.24
BLZ,2023,42.57,49.93,52.13,59.77
BLZ,2024,45.99,52.53,,57.77
BMU,2022,,,44.77,68.5
BMU,2023,,56.0,44.18,68.09
BMU,2024,,,,57.71
BOL,1999,53.77,43.85,46.92,41.46
BOL,2000,53.48,32.26,36.63,41.67
BOL,2001,59.27,30.5,37.93,42.32
BOL,2002,54.86,31.57,37.84,44.71
BOL,2003,57.21,36.75,36.99,45.41
BOL,2004,55.21,28.97,37.17,45.91
BOL,2005,56.82,31.81,37.61,45.87
BOL,2006,56.57,33.39,38.56,46.06
BOL,2007,54.5,31.89,37.11,47.12
BOL,2008,54.05,37.89,36.76,47.1
BOL,2009,56.79,39.34,36.41,49.35
BOL,2010,56.74,44.02,36.36,50.64
BOL,2011,53.75,42.5,36.02,51.48
BOL,2012,51.49,40.29,37.31,51.48
BOL,2013,55.23,41.8,40.36,52.09
BOL,2014,49.99,37.87,39.35,55.19
BOL,2015,51.03,40.97,39.05,55.72
BOL,2016,53.87,41.31,38.2,56.32
BOL,2017,54.3,42.2,39.97,56.87
BOL,2018,57.82,42.3,39.17,57.26
BOL,2019,56.07,42.98,39.61,57.25
BOL,2020,51.53,46.38,62.44,56.48
BOL,2021,58.5,47.41,56.5,56.09
BOL,2022,42.3,41.86,50.3,57.75
BOL,2023,43.1,38.28,49.96,57.35
BOL,2024,41.13,47.55,,60.71
BRA,1990,23.38,7.91,58.78,46.0
BRA,1991,22.61,21.17,58.62,45.57
BRA,1992,26.82,23.02,61.27,45.81
BRA,1993,28.19,18.28,61.25,46.03
BRA,1994,28.03,19.02,60.51,46.67
BRA,1995,29.05,28.57,58.88,46.91
BRA,1996,28.69,32.43,57.68,47.41
BRA,1997,27.24,30.7,57.89,47.91
BRA,1998,26.47,30.45,57.51,48.14
BRA,1999,27.67,36.45,57.54,48.61
BRA,2000,30.03,38.6,53.94,49.95
BRA,2001,31.04,42.3,57.15,50.43
BRA,2002,32.52,60.98,56.95,51.27
BRA,2003,31.83,58.28,56.41,52.37
BRA,2004,32.29,63.38,56.7,52.7
BRA,2005,32.12,62.24,56.13,52.74
BRA,2006,32.96,63.21,55.47,53.19
BRA,2007,33.38,65.79,57.08,53.78
BRA,2008,33.65,64.95,56.89,54.14
BRA,2009,32.93,66.23,56.33,54.36
BRA,2010,33.64,65.08,56.78,55.28
BRA,2011,34.83,66.26,56.87,55.38
BRA,2012,38.13,63.99,56.68,55.77
BRA,2013,38.41,63.89,55.93,55.78
BRA,2014,40.19,64.32,56.18,56.24
BRA,2015,39.07,64.5,54.37,56.51
BRA,2016,38.84,64.91,54.85,57.14
BRA,2017,39.18,64.46,53.49,58.44
BRA,2018,39.66,65.52,52.79,59.87
BRA,2019,38.91,65.96,51.35,60.2
BRA,2020,40.22,65.21,48.78,60.09
BRA,2021,38.84,67.01,51.01,60.32
BRA,2022,44.0,35.75,49.09,62.66
BRA,2023,46.65,40.39,48.53,63.89
BRA,2024,42.84,40.7,,59.36
BRB,1990,57.77,38.64,37.57,59.08
BRB,1991,57.94,45.84,38.51,59.28
BRB,1992,53.83,51.14,43.12,59.58
BRB,1993,53.6,49.34,43.96,59.97
BRB,1994,44.23,49.15,44.62,60.26
BRB,1995,53.63,49.54,46.19,60.93
BRB,1996,54.49,51.06,45.98,61.29
BRB,1997,52.82,53.19,46.14,61.76
BRB,1998,49.32,53.08,44.56,62.4
BRB,1999,51.94,58.61,43.95,63.41
BRB,2000,57.97,60.32,44.3,63.85
BRB,2001,57.02,55.59,38.75,64.08
BRB,2002,57.73,49.48,39.2,64.56
BRB,2003,58.73,53.19,38.84,64.67
BRB,2004,59.65,49.93,44.19,65.15
BRB,2005,57.33,54.13,39.17,65.71
BRB,2006,59.39,55.85,38.04,66.26
BRB,2007,59.69,66.12,38.15,66.48
BRB,2008,58.71,54.67,35.83,66.02
BRB,2009,65.08,66.59,37.95,67.66
BRB,2010,66.08,65.15,35.49,67.89
BRB,2011,59.83,68.11,36.22,68.14
BRB,2012,60.86,69.74,36.95,68.85
BRB,2013,61.28,72.25,37.92,69.67
BRB,2014,61.83,64.59,35.9,70.42
BRB,2015,66.56,60.09,36.83,70.13
BRB,2016,63.76,60.39,35.02,70.66
BRB,2017,66.58,59.41,34.53,71.3
BRB,2018,63.69,60.09,37.11,71.98
BRB,2019,72.85,65.82,37.44,72.75
BRB,2020,71.79,70.34,39.31,72.59
BRB,2021,66.24,72.18,38.3,72.79
BRB,2022,50.46,34.71,52.91,72.19
BRB,2023,51.33,36.15,52.25,71.88
BRB,2024,50.81,33.64,,61.48
BRN,2016,54.83,62.66,33.84,72.17
BRN,2017,58.05,63.13,34.2,74.1
BRN,2018,53.0,62.71,34.5,74.16
BRN,2019,48.95,61.3,34.32,74.01
BRN,2020,46.9,62.53,36.21,74.19
BRN,2021,46.69,64.64,35.83,73.73
BRN,2022,58.25,53.87,63.02,73.96
BRN,2023,58.61,50.21,62.69,73.54
BRN,2024,57.36,63.23,,57.31
BTN,2010,59.54,58.21,34.36,55.88
BTN,2011,63.33,60.43,34.55,58.56
BTN,2012,65.97,47.98,34.35,61.65
BTN,2013,54.67,61.18,35.08,59.5
BTN,2014,65.16,64.0,34.86,60.58
BTN,2015,58.81,58.58,36.22,60.47
BTN,2016,60.35,63.34,37.41,61.64
BTN,2017,60.07,50.97,37.53,65.54
BTN,2018,57.9,62.42,37.79,67.71
BTN,2019,59.32,56.33,37.58,68.42
BTN,2020,56.8,56.61,39.27,68.04
BTN,2021,54.56,59.01,37.71,68.81
BTN,2022,54.25,63.25,54.94,62.63
BTN,2023,59.42,42.01,54.98,62.91
BTN,2024,61.82,53.39,,56.62
BWA,1990,31.44,49.24,66.65,40.63
BWA,1991,30.49,53.15,67.53,41.71
BWA,1992,36.23,45.74,61.09,42.31
BWA,1993,38.1,44.86,56.72,42.41
BWA,1994,43.23,44.0,58.55,42.71
BWA,1995,39.63,43.85,60.58,44.0
BWA,1996,49.4,30.79,53.7,45.32
BWA,1997,46.48,29.17,50.55,45.44
BWA,1998,47.35,42.34,48.48,45.05
BWA,1999,49.37,42.03,46.35,45.35
BWA,2000,55.39,44.7,64.15,47.62
BWA,2001,44.28,42.47,63.98,48.06
BWA,2002,46.59,42.71,63.2,48.44
BWA,2003,45.61,49.38,64.71,48.39
BWA,2004,47.11,37.83,63.33,47.79
BWA,2005,47.21,49.6,56.9,47.87
BWA,2006,52.55,47.56,52.32,47.15
BWA,2007,46.62,53.54,49.53,47.21
BWA,2008,45.79,52.21,50.89,49.34
BWA,2009,44.02,50.13,53.03,48.53
BWA,2010,41.48,46.32,51.88,48.94
BWA,2011,45.55,44.46,49.11,49.14
BWA,2012,45.64,52.32,48.73,49.48
BWA,2013,49.17,52.07,47.26,49.99
BWA,2014,46.77,53.86,47.22,50.4
BWA,2015,48.07,53.81,47.61,51.43
BWA,2016,48.73,54.72,49.43,52.64
BWA,2017,49.61,51.81,49.77,55.4
BWA,2018,50.52,55.79,50.88,52.59
BWA,2019,52.08,48.52,48.98,52.8
BWA,2020,49.19,45.76,51.19,53.31
BWA,2021,42.43,48.07,37.77,52.28
BWA,2022,35.06,42.5,54.79,52.77
BWA,2023,33.81,44.78,54.81,52.47
BWA,2024,22.56,30.52,,57.5
CAF,1990,63.98,10.86,48.99,25.53
CAF,1991,65.9,9.57,49.32,25.3
CAF,1992,65.74,13.06,48.94,25.45
CAF,1993,65.65,10.59,48.96,25.67
CAF,1994,65.53,10.6,48.5,25.82
CAF,1995,65.38,11.0,45.17,26.03
CAF,1996,65.23,10.64,46.22,26.28
CAF,1997,65.14,11.93,44.09,26.51
CAF,1998,65.07,35.48,41.42,27.28
CAF,1999,65.16,35.39,38.9,28.17
CAF,2000,65.2,19.15,44.81,28.73
CAF,2001,64.75,39.36,45.9,28.95
CAF,2002,64.65,36.85,46.51,29.05
CAF,2003,64.49,30.96,44.51,29.19
CAF,2004,64.47,38.13,44.51,29.26
CAF,2005,64.4,32.24,44.81,30.42
CAF,2006,64.35,31.57,44.55,30.53
CAF,2007,67.8,28.11,49.62,30.49
CAF,2008,67.8,31.2,47.19,30.4
CAF,2009,67.56,31.6,68.47,30.29
CAF,2010,67.25,32.69,58.8,30.27
CAF,2011,67.02,29.42,56.88,30.83
CAF,2012,66.76,31.11,52.91,30.93
CAF,2013,67.16,43.98,63.61,31.32
CAF,2014,67.07,44.2,79.67,31.39
CAF,2015,66.96,45.85,60.86,31.43
CAF,2016,67.03,46.56,62.64,30.38
CAF,2017,67.2,48.26,76.66,31.11
CAF,2018,67.28,49.02,65.74,30.7
CAF,2019,67.19,25.64,80.07,31.25
CAF,2020,66.98,48.15,65.34,31.44
CAF,2021,67.04,47.56,76.6,32.34
CAF,2022,37.45,41.94,14.08,32.13
CAF,2023,37.44,43.28,26.18,35.72
CAF,2024,38.19,40.61,,58.13
CAN,1990,71.21,60.0,54.74,79.9
CAN,1991,67.94,60.71,54.22,80.71
CAN,1992,69.26,61.62,54.06,81.55
CAN,1993,67.87,61.88,53.23,81.39
CAN,1994,67.31,58.97,51.88,81.32
CAN,1995,66.3,61.46,51.84,81.99
CAN,1996,66.21,62.22,50.07,82.42
CAN,1997,64.98,61.5,49.57,82.85
CAN,1998,66.61,61.53,47.47,83.49
CAN,1999,66.22,61.65,48.81,83.77
CAN,2000,66.27,61.23,45.6,85.0
CAN,2001,67.5,68.21,44.36,85.32
CAN,2002,68.44,66.7,43.22,85.71
CAN,2003,68.3,66.49,43.52,86.1
CAN,2004,67.8,67.27,42.41,86.67
CAN,2005,68.37,67.06,42.16,86.61
CAN,2006,68.21,68.18,40.86,86.64
CAN,2007,67.81,67.84,41.47,86.29
CAN,2008,68.59,69.6,40.4,85.61
CAN,2009,72.61,69.36,40.39,85.5
CAN,2010,71.05,68.54,38.79,86.7
CAN,2011,69.39,70.26,38.31,87.95
CAN,2012,69.45,67.46,38.0,88.12
CAN,2013,69.05,69.02,37.76,88.61
CAN,2014,69.72,67.25,38.29,89.05
CAN,2015,70.21,68.96,37.48,89.65
CAN,2016,70.93,67.56,36.77,91.12
CAN,2017,69.4,68.85,37.6,91.41
CAN,2018,68.31,65.0,37.69,91.99
CAN,2019,69.58,66.57,37.77,92.89
CAN,2020,67.28,66.16,42.19,91.2
CAN,2021,68.23,73.26,42.85,93.13
CAN,2022,42.36,23.28,50.71,93.04
CAN,2023,42.13,23.73,44.77,92.97
CAN,2024,39.01,21.85,,60.51
CHE,1990,56.28,34.71,51.68,83.91
CHE,1991,55.21,47.85,52.66,86.3
CHE,1992,55.51,48.77,51.57,86.65
CHE,1993,57.35,38.73,49.59,87.76
CHE,1994,56.54,39.66,49.06,88.08
CHE,1995,56.94,48.32,52.56,88.26
CHE,1996,60.11,48.58,49.89,88.96
CHE,1997,61.88,51.9,48.31,89.07
CHE,1998,54.93,57.57,50.27,88.73
CHE,1999,60.91,54.99,47.16,89.36
CHE,2000,59.11,51.05,46.58,89.46
CHE,2001,57.85,55.32,45.57,90.1
CHE,2002,62.03,48.84,42.97,90.62
CHE,2003,59.21,47.49,41.31,91.3
CHE,2004,59.37,47.48,41.52,91.41
CHE,2005,58.37,51.37,41.23,91.95
CHE,2006,58.44,50.03,38.85,92.27
CHE,2007,55.71,51.75,40.17,93.44
CHE,2008,58.41,47.74,38.73,93.8
CHE,2009,60.96,45.11,39.03,94.27
CHE,2010,59.25,44.96,37.74,94.49
CHE,2011,59.16,48.14,37.24,94.59
CHE,2012,59.68,46.14,37.12,94.82
CHE,2013,59.98,48.67,35.87,95.39
CHE,2014,60.5,43.77,35.44,95.77
CHE,2015,62.32,37.45,36.09,96.11
CHE,2016,61.88,39.28,33.92,96.34
CHE,2017,59.58,38.33,35.1,96.24
CHE,2018,60.1,36.98,32.29,96.85
CHE,2019,61.37,37.77,32.52,97.94
CHE,2020,61.18,38.92,38.17,97.98
CHE,2021,59.27,46.34,37.67,97.61
CHE,2022,45.98,24.49,46.59,97.57
CHE,2023,46.31,22.34,47.7,97.58
CHE,2024,42.43,19.8,,60.69
CHI,2022,56.19,56.59,71.27,68.51
CHI,2023,56.41,56.79,71.23,68.55
CHI,2024,54.07,85.42,,57.79
CHL,1990,36.6,17.69,50.56,51.63
CHL,1991,37.35,31.26,50.11,51.45
CHL,1992,34.51,35.7,49.4,52.14
CHL,1993,40.25,28.3,48.93,54.97
CHL,1994,36.62,24.8,48.35,56.11
CHL,1995,40.81,23.49,48.38,56.48
CHL,1996,32.11,25.94,47.21,57.7
CHL,1997,33.67,23.26,48.0,60.58
CHL,1998,37.15,30.15,47.56,61.12
CHL,1999,35.61,30.27,47.55,61.67
CHL,2000,38.14,38.42,50.18,64.45
CHL,2001,38.04,23.56,49.01,64.64
CHL,2002,37.42,42.89,49.18,65.02
CHL,2003,38.21,41.76,48.67,66.28
CHL,2004,38.41,42.84,47.23,66.6
CHL,2005,39.28,41.93,49.28,66.85
CHL,2006,42.24,44.92,49.53,67.23
CHL,2007,42.7,47.88,47.05,67.78
CHL,2008,41.19,44.87,46.92,67.93
CHL,2009,45.47,46.58,45.34,68.96
CHL,2010,46.46,42.38,44.32,71.36
CHL,2011,47.3,47.62,43.57,72.68
CHL,2012,48.55,45.87,42.19,72.39
CHL,2013,50.59,48.02,42.02,72.43
CHL,2014,52.32,44.43,42.28,73.43
CHL,2015,52.2,47.27,42.05,73.96
CHL,2016,54.6,45.65,42.4,75.63
CHL,2017,55.31,48.04,42.23,77.32
CHL,2018,55.08,41.21,41.66,78.7
CHL,2019,57.87,42.14,41.95,78.88
CHL,2020,57.63,47.42,43.88,81.85
CHL,2021,57.21,45.88,43.61,87.65
CHL,2022,57.09,37.61,55.37,84.25
CHL,2023,55.04,36.65,52.38,83.65
CHL,2024,57.35,36.93,,60.02
CHN,1998,58.7,54.94,44.58,66.56
CHN,1999,58.42,53.92,44.66,66.69
CHN,2000,61.35,46.37,40.55,68.46
CHN,2001,57.86,54.35,41.81,67.65
CHN,2002,57.48,52.67,41.78,68.01
CHN,2003,57.04,55.82,42.0,68.0
CHN,2004,56.35,52.47,42.22,68.05
CHN,2005,55.77,55.37,42.71,68.28
CHN,2006,55.16,57.71,44.33,69.36
CHN,2007,54.64,57.27,43.79,69.7
CHN,2008,47.82,57.65,44.3,69.7
CHN,2009,47.4,57.56,44.76,69.73
CHN,2010,49.38,54.47,44.55,70.81
CHN,2011,46.68,56.86,45.43,70.32
CHN,2012,46.64,58.88,48.18,70.84
CHN,2013,46.53,59.19,48.06,71.02
CHN,2014,46.44,55.7,47.95,71.29
CHN,2015,46.37,57.11,47.97,74.38
CHN,2016,46.34,57.73,48.02,74.92
CHN,2017,46.38,55.0,48.96,77.33
CHN,2018,46.38,55.76,47.34,79.06
CHN,2019,46.58,57.94,46.75,79.38
CHN,2020,46.92,54.0,48.63,84.32
CHN,2021,47.09,59.51,46.02,85.4
CHN,2022,20.32,42.7,51.32,83.16
CHN,2023,20.3,41.99,51.67,84.73
CHN,2024,4.87,42.1,,61.11
CIV,1990,61.07,8.91,62.94,30.86
CIV,1991,57.41,10.61,61.8,31.94
CIV,1992,57.55,10.86,60.56,32.07
CIV,1993,57.58,10.73,59.61,32.39
CIV,1994,57.62,9.6,55.4,33.42
CIV,1995,57.6,15.84,58.38,37.78
CIV,1996,57.68,15.26,56.8,38.66
CIV,1997,57.73,17.13,55.41,38.17
CIV,1998,55.28,17.58,50.47,38.18
CIV,1999,58.83,17.46,52.54,38.3
CIV,2000,59.87,11.37,54.97,38.83
CIV,2001,60.95,18.2,54.62,38.83
CIV,2002,62.0,16.76,53.96,38.8
CIV,2003,63.03,21.3,52.76,38.22
CIV,2004,64.03,23.99,51.76,38.35
CIV,2005,65.05,27.3,52.05,37.9
CIV,2006,66.02,25.19,50.19,35.55
CIV,2007,66.65,24.28,52.14,35.48
CIV,2008,67.12,27.0,54.73,35.84
CIV,2009,67.65,23.36,54.59,35.78
CIV,2010,68.09,27.97,54.26,35.85
CIV,2011,68.75,23.96,54.88,36.14
CIV,2012,62.2,27.87,54.16,36.24
CIV,2013,60.76,29.66,55.94,36.61
CIV,2014,65.04,25.88,53.67,39.34
CIV,2015,63.56,33.18,52.69,39.54
CIV,2016,55.73,24.3,52.01,41.76
CIV,2017,57.65,28.9,52.38,42.44
CIV,2018,62.04,33.47,52.46,42.6
CIV,2019,57.98,34.44,52.34,42.97
CIV,2020,62.53,46.1,52.99,42.92
CIV,2021,63.0,31.81,46.25,42.96
CIV,2022,52.88,52.18,39.86,38.96
CIV,2023,50.85,45.02,37.63,39.41
CIV,2024,61.25,53.62,,56.89
CMR,1990,68.24,16.95,45.73,30.52
CMR,1991,70.41,17.06,44.96,29.9
CMR,1992,70.49,18.99,47.29,29.8
CMR,1993,70.7,8.48,48.1,29.79
CMR,1994,70.66,11.92,48.52,29.79
CMR,1995,70.68,18.44,48.96,29.85
CMR,1996,71.73,8.82,48.77,29.97
CMR,1997,70.84,18.77,49.26,30.06
CMR,1998,71.06,15.41,45.28,30.18
CMR,1999,71.2,18.56,44.6,30.4
CMR,2000,71.3,11.7,46.94,31.1
CMR,2001,72.98,15.78,47.37,31.7
CMR,2002,70.55,10.79,47.36,33.39
CMR,2003,69.76,19.3,47.78,33.6
CMR,2004,68.97,18.59,46.84,33.94
CMR,2005,58.26,29.3,48.35,34.38
CMR,2006,67.87,28.97,47.57,34.85
CMR,2007,61.92,25.0,49.35,36.45
CMR,2008,66.48,24.3,50.08,36.97
CMR,2009,65.54,18.72,50.82,37.17
CMR,2010,63.53,22.95,47.07,37.32
CMR,2011,65.18,18.97,49.92,37.58
CMR,2012,65.72,20.51,51.74,39.28
CMR,2013,66.24,16.8,51.48,41.15
CMR,2014,60.12,20.8,51.45,41.51
CMR,2015,66.56,20.16,52.24,41.72
CMR,2016,66.37,17.63,52.05,42.03
CMR,2017,66.2,18.09,54.42,42.24
CMR,2018,66.02,19.02,51.74,42.5
CMR,2019,65.88,22.05,54.73,42.86
CMR,2020,65.61,18.99,50.24,43.15
CMR,2021,58.61,15.37,46.15,42.88
CMR,2022,49.9,57.1,43.68,43.88
CMR,2023,50.05,57.18,43.99,43.75
CMR,2024,62.48,39.09,,59.53
COD,2004,72.38,20.58,44.96,34.95
COD,2005,72.04,18.87,43.31,34.92
COD,2006,72.1,21.73,42.18,33.96
COD,2007,71.98,12.85,41.67,33.99
COD,2008,71.93,24.58,42.0,34.17
COD,2009,71.96,22.87,42.51,34.29
COD,2010,71.98,27.91,41.6,34.42
COD,2011,72.04,14.61,41.38,34.59
COD,2012,71.93,17.1,41.39,35.13
COD,2013,72.08,13.24,41.17,35.6
COD,2014,71.97,28.05,40.62,36.15
COD,2015,71.91,30.26,40.98,36.23
COD,2016,72.15,16.32,41.49,36.57
COD,2017,72.42,25.01,41.65,36.99
COD,2018,72.58,11.46,42.3,37.33
COD,2019,75.85,31.52,42.56,38.45
COD,2020,74.15,26.88,42.72,39.28
COD,2021,76.42,21.99,40.49,39.3
COD,2022,46.37,49.03,30.5,39.44
COD,2023,46.53,45.01,30.77,39.75
COD,2024,58.75,30.17,,58.22
COG,1998,69.75,13.87,45.07,36.67
COG,1999,70.03,21.14,32.56,37.5
COG,2000,70.25,20.71,29.94,37.89
COG,2001,70.37,9.68,29.04,37.86
COG,2002,70.26,15.08,28.22,37.72
COG,2003,70.37,29.92,26.82,37.54
COG,2004,70.52,26.84,25.95,37.67
COG,2005,59.33,29.22,25.8,37.84
COG,2006,70.66,17.99,25.19,38.13
COG,2007,70.82,17.47,26.09,38.2
COG,2008,70.9,18.68,26.69,38.24
COG,2009,78.51,18.03,27.15,38.43
COG,2010,70.82,22.54,26.91,38.69
COG,2011,70.73,16.64,28.11,39.22
COG,2012,69.89,35.9,29.66,39.53
COG,2013,70.4,14.79,29.94,40.13
COG,2014,70.14,18.29,30.16,40.98
COG,2015,69.96,14.24,31.47,41.49
COG,2016,70.02,15.73,31.67,42.26
COG,2017,70.19,13.95,32.07,43.16
COG,2018,70.32,23.46,32.88,43.28
COG,2019,70.29,17.06,32.46,43.36
COG,2020,70.1,17.18,34.89,43.47
COG,2021,70.23,13.78,32.18,43.15
COG,2022,37.19,58.1,43.57,43.23
COG,2023,37.36,60.39,43.68,42.99
COG,2024,35.51,35.13,,58.9
COL,1990,50.79,31.61,61.5,48.29
COL,1991,37.96,48.71,64.2,47.37
COL,1992,37.1,44.05,64.82,47.47
COL,1993,39.33,49.46,63.17,47.62
COL,1994,34.08,41.4,61.4,47.99
COL,1995,42.38,39.17,58.96,48.71
COL,1996,41.91,48.19,59.61,48.82
COL,1997,42.57,43.98,61.37,49.21
COL,1998,43.45,43.54,60.43,49.4
COL,1999,43.79,48.48,60.15,50.15
COL,2000,40.98,47.74,52.44,50.47
COL,2001,34.27,50.7,52.19,50.16
COL,2002,35.91,52.01,50.72,50.18
COL,2003,35.5,50.14,48.51,50.79
COL,2004,35.03,54.29,48.8,50.96
COL,2005,35.18,53.18,47.89,51.1
COL,2006,41.32,59.83,50.36,51.18
COL,2007,37.77,55.84,50.04,50.99
COL,2008,37.24,55.71,49.51,51.31
COL,2009,36.48,56.11,47.92,51.76
COL,2010,38.19,55.83,47.36,53.37
COL,2011,38.05,56.17,46.18,53.66
COL,2012,38.87,56.26,46.5,53.94
COL,2013,40.43,60.4,45.96,54.47
COL,2014,41.78,60.91,45.45,56.08
COL,2015,41.17,60.6,46.23,56.77
COL,2016,42.91,60.94,46.52,57.3
COL,2017,42.47,62.46,46.2,57.39
COL,2018,42.11,59.03,46.42,57.48
COL,2019,42.52,56.87,45.53,57.78
COL,2020,38.36,62.96,48.84,57.86
COL,2021,36.51,61.04,50.28,57.69
COL,2022,45.8,36.93,49.22,60.78
COL,2023,46.76,39.42,48.26,64.23
COL,2024,46.23,39.33,,59.18
COM,2022,68.34,58.67,50.87,44.97
COM,2023,68.49,43.44,45.93,45.26
COM,2024,76.02,55.23,,56.79
CPV,2015,55.38,62.08,63.9,60.01
CPV,2016,55.42,68.13,63.29,61.05
CPV,2017,54.66,65.06,63.19,61.5
CPV,2018,56.98,64.4,66.35,62.21
CPV,2019,47.82,65.47,65.71,62.57
CPV,2020,52.94,66.89,70.69,63.6
CPV,2021,53.35,61.11,64.33,63.77
CPV,2022,52.21,28.33,52.15,66.12
CPV,2023,52.58,23.87,52.15,67.52
CPV,2024,58.2,22.72,,59.85
CRI,1990,50.04,52.5,38.55,51.6
CRI,1991,43.07,56.15,38.54,52.58
CRI,1992,42.63,55.41,38.6,52.86
CRI,1993,42.79,55.27,38.57,53.15
CRI,1994,41.37,54.31,37.69,53.29
CRI,1995,42.53,54.88,43.49,53.77
CRI,1996,41.1,53.99,45.62,53.58
CRI,1997,42.77,55.2,46.61,54.86
CRI,1998,41.67,57.59,47.73,56.17
CRI,1999,43.37,56.4,47.95,56.65
CRI,2000,37.41,57.94,46.05,57.36
CRI,2001,39.0,53.95,46.95,58.96
CRI,2002,38.6,52.37,46.12,62.66
CRI,2003,38.68,48.99,45.57,63.42
CRI,2004,35.59,52.59,46.23,63.62
CRI,2005,34.63,51.66,44.57,65.07
CRI,2006,36.95,54.28,46.43,65.49
CRI,2007,38.9,50.28,45.65,65.85
CRI,2008,44.47,53.84,46.51,66.46
CRI,2009,42.18,55.36,45.24,66.78
CRI,2010,43.18,53.25,45.6,66.93
CRI,2011,41.05,56.69,44.1,67.56
CRI,2012,46.03,56.07,44.05,68.09
CRI,2013,49.71,57.42,44.34,68.71
CRI,2014,45.58,57.22,44.46,68.51
CRI,2015,47.87,55.74,48.35,69.1
CRI,2016,42.64,58.91,45.88,68.95
CRI,2017,44.48,60.04,44.37,69.47
CRI,2018,42.07,56.09,47.54,70.6
CRI,2019,47.33,56.42,45.8,72.22
CRI,2020,39.78,57.59,46.18,71.76
CRI,2021,41.83,62.98,48.33,71.42
CRI,2022,44.63,36.68,50.52,73.67
CRI,2023,51.69,37.53,48.37,73.65
CRI,2024,57.2,43.12,,60.16
CUB,1990,55.06,42.89,36.42,55.78
CUB,1991,36.72,55.14,35.96,56.95
CUB,1992,33.06,57.84,35.96,56.76
CUB,1993,29.2,43.5,36.73,56.97
CUB,1994,28.99,46.79,36.54,57.21
CUB,1995,26.96,63.78,36.67,58.0
CUB,1996,27.39,57.65,36.3,59.17
CUB,1997,29.28,61.88,37.13,59.81
CUB,1998,32.02,61.84,38.02,61.33
CUB,1999,31.24,57.62,38.94,61.96
CUB,2000,33.63,50.51,41.97,63.16
CUB,2001,38.51,51.86,39.75,63.8
CUB,2002,39.85,48.97,39.41,63.99
CUB,2003,40.91,44.03,39.26,65.51
CUB,2004,43.58,56.68,40.2,66.6
CUB,2005,47.4,57.91,40.06,67.38
CUB,2006,51.3,58.04,39.71,68.23
CUB,2007,53.69,63.67,37.95,68.03
CUB,2008,53.17,61.64,37.7,67.47
CUB,2009,54.29,56.37,37.88,66.68
CUB,2010,54.74,50.63,37.5,66.98
CUB,2011,50.19,51.65,38.25,67.09
CUB,2012,51.18,57.07,38.81,67.91
CUB,2013,50.94,45.6,38.05,68.31
CUB,2014,50.25,50.46,39.91,68.46
CUB,2015,51.52,49.35,40.66,68.81
CUB,2016,50.87,51.38,41.73,69.04
CUB,2017,51.75,51.95,42.73,68.94
CUB,2018,51.08,50.09,43.01,69.0
CUB,2019,49.44,61.26,44.36,69.26
CUB,2020,49.82,57.94,46.16,69.19
CUB,2021,49.65,57.14,48.97,65.7
CUB,2022,61.42,42.0,57.45,71.08
CUB,2023,61.64,40.5,60.85,70.98
CUB,2024,68.18,40.73,,61.33
CUW,2022,,,59.15,65.32
CUW,2023,,27.99,59.5,65.32
CUW,2024,,,,57.74
CYM,2022,,46.4,44.94,66.15
CYM,2023,,36.2,44.0,66.15
CYM,2024,,49.13,,58.0
CYP,1990,48.77,49.81,40.88,66.92
CYP,1991,45.31,51.09,39.97,65.29
CYP,1992,54.21,45.12,41.79,65.34
CYP,1993,52.1,50.75,41.36,67.45
CYP,1994,53.51,52.68,40.53,68.11
CYP,1995,53.39,52.96,42.92,69.16
CYP,1996,54.91,53.89,42.61,71.77
CYP,1997,55.96,55.03,42.94,73.23
CYP,1998,57.25,57.51,42.38,74.7
CYP,1999,55.9,53.15,41.35,77.95
CYP,2000,51.29,50.08,39.94,78.18
CYP,2001,55.77,50.52,40.09,82.95
CYP,2002,60.43,52.51,39.33,83.45
CYP,2003,61.36,54.74,42.45,84.39
CYP,2004,52.47,51.84,42.62,85.3
CYP,2005,53.5,52.58,42.01,85.9
CYP,2006,56.44,54.71,45.31,86.68
CYP,2007,60.0,55.2,45.98,87.36
CYP,2008,59.77,57.73,46.44,87.15
CYP,2009,62.04,55.93,42.31,86.9
